"group","q","d","d_sd","d_lower","d_upper","e","e_lower","e_upper","sample","condition"
"C.HD",0,51.98,0.140351317992784,51.7049164715514,52.2550835284486,1,0.994707896720881,1.00529210327912,"Y28-4","naive_CD8"
"C.HD",1,51.9726413292189,0.191991275635395,51.5963453436276,52.3489373148101,0.999858432651382,0.992619187064786,1.00709767823798,"Y28-4","naive_CD8"
"C.HD",2,51.9614814814815,0.270306242060177,51.4316909822472,52.4912719807158,0.999643737619882,0.98945153871195,1.00983593652781,"Y28-4","naive_CD8"
"C.HD",0,51.97,0.171015295093097,51.634816180812,52.305183819188,1,0.993550436421244,1.00644956357876,"Y29-2","naive_CD8"
"C.HD",1,51.9589619937925,0.233937558461512,51.5004528045767,52.4174711830083,0.999787608116077,0.990965033761337,1.00861018247082,"Y29-2","naive_CD8"
"C.HD",2,51.9422222222222,0.329362790549668,51.2966830148973,52.5877614295472,0.999465503602506,0.987044121895272,1.01188688530974,"Y29-2","naive_CD8"
"C.HD",0,51.98,0.140351317992784,51.7049164715514,52.2550835284486,1,0.994707896720881,1.00529210327912,"Y54-4","naive_CD8"
"C.HD",1,51.9726413292189,0.191991275635395,51.5963453436276,52.3489373148101,0.999858432651382,0.992619187064786,1.00709767823798,"Y54-4","naive_CD8"
"C.HD",2,51.9614814814815,0.270306242060177,51.4316909822472,52.4912719807158,0.999643737619882,0.98945153871195,1.00983593652781,"Y54-4","naive_CD8"
"C.HD",0,51.985,0.121857483279263,51.746163721526,52.223836278474,1,0.995405669357044,1.00459433064296,"Y70-4","naive_CD8"
"C.HD",1,51.979480996932,0.166692938798817,51.6527688404092,52.3061931534549,0.999893834701011,0.993609095708555,1.00617857369347,"Y70-4","naive_CD8"
"C.HD",2,51.9711111111111,0.234688486315618,51.5111301303463,52.4310920918759,0.999732828914324,0.990884488416779,1.00858116941187,"Y70-4","naive_CD8"
"A.HD",0,51.935,0.284922629011128,51.3765619087577,52.4934380912423,1,0.989247365144079,1.01075263485592,"HA5876","naive_CD8"
"A.HD",1,51.9065089766884,0.422297438943479,51.0788212055957,52.7341967477811,0.999451409968007,0.983514416204789,1.01538840373122,"HA5876","naive_CD8"
"A.HD",2,51.8595402298851,0.662380685063801,50.561297943105,53.1577825166651,0.998547034367672,0.973549589739194,1.02354447899615,"HA5876","naive_CD8"
"A.HD",0,51.975,0.156516732131699,51.668232842044,52.281767157956,1,0.99409779397872,1.00590220602128,"HA5877","naive_CD8"
"A.HD",1,51.9658016615057,0.214104487866607,51.5461645763587,52.3854387466526,0.999823023790393,0.99174919819834,1.00789684938245,"HA5877","naive_CD8"
"A.HD",2,51.9518518518518,0.301439632253643,51.3610410291217,52.542662674582,0.999554629184259,0.988187417587719,1.0109218407808,"HA5877","naive_CD8"
"A.HD",0,51.995,0.0707106781186548,51.856409617565,52.133590382435,1,0.997334544043947,1.00266545595605,"HA5894","naive_CD8"
"A.HD",1,51.9931603323584,0.0967275084209922,51.8035778995389,52.1827427651778,0.999964618374043,0.996318451765342,1.00361078498275,"HA5894","naive_CD8"
"A.HD",2,51.9903703703704,0.136183528228521,51.7234555597549,52.2572851809859,0.99991096009944,0.994777489369264,1.00504443082962,"HA5894","naive_CD8"
"A.HD",0,51.955,0.230740560002247,51.502756812623,52.407243187377,1,0.991295482872158,1.00870451712784,"HA5952","naive_CD8"
"A.HD",1,51.938622900267,0.314112336704303,51.3229740332268,52.5542717673071,0.999684782990415,0.987835127191355,1.01153443878947,"HA5952","naive_CD8"
"A.HD",2,51.9140211640212,0.438600910761069,51.054379175343,52.7736631526993,0.999211262900994,0.982665367632432,1.01575715816956,"HA5952","naive_CD8"
"A.HD",0,51.975,0.156516732131699,51.668232842044,52.281767157956,1,0.99409779397872,1.00590220602128,"HA5953","naive_CD8"
"A.HD",1,51.9658016615057,0.214104487866607,51.5461645763587,52.3854387466526,0.999823023790393,0.99174919819834,1.00789684938245,"HA5953","naive_CD8"
"A.HD",2,51.9518518518518,0.301439632253643,51.3610410291217,52.542662674582,0.999554629184259,0.988187417587719,1.0109218407808,"HA5953","naive_CD8"
"A.HD",0,51.985,0.121857483279263,51.746163721526,52.223836278474,1,0.995405669357044,1.00459433064296,"HA5957","naive_CD8"
"A.HD",1,51.979480996932,0.166692938798817,51.6527688404092,52.3061931534549,0.999893834701011,0.993609095708555,1.00617857369347,"HA5957","naive_CD8"
"A.HD",2,51.9711111111111,0.234688486315618,51.5111301303463,52.4310920918759,0.999732828914324,0.990884488416779,1.00858116941187,"HA5957","naive_CD8"
"A.HD",0,50.78,1.14812497349978,48.5297164021894,53.0302835978106,1,0.955685632181753,1.04431436781825,"C27","naive_CD8"
"A.HD",1,50.2790267084528,1.66982224390241,47.0062352498202,53.5518181670854,0.990134436952595,0.92568403406499,1.0545848398402,"C27","naive_CD8"
"A.HD",2,49.4887756180229,2.56742050809209,44.4567238889929,54.5208273470529,0.974572186254882,0.875477036017977,1.07366733649179,"C27","naive_CD8"
"A.HD",0,51.39,0.895494024401444,49.6348639638023,53.1451360361977,1,0.965846739906642,1.03415326009336,"C33","naive_CD8"
"A.HD",1,51.1340960762725,1.32161659294145,48.5437751527367,53.7244169998083,0.995020355638695,0.944615200481353,1.04542551079604,"C33","naive_CD8"
"A.HD",2,50.7236157660123,2.0703929405468,46.6657201686946,54.78151136333,0.987032803386112,0.90807005582204,1.06599555095019,"C33","naive_CD8"
"A.HD",0,51.245,0.841734867960036,49.5952299742668,52.8947700257332,1,0.9678062244954,1.0321937755046,"C39","naive_CD8"
"A.HD",1,50.9495789491466,1.18525940055683,48.6265132117177,53.2726446865756,0.994235124385728,0.94890258974959,1.03956765902187,"C39","naive_CD8"
"A.HD",2,50.4912125524539,1.74271933184297,47.07554542688,53.9068796780279,0.985290517171508,0.918636850948971,1.05194418339405,"C39","naive_CD8"
"COVID19",0,51.91,0.286899909008255,51.347686511176,52.472313488824,1,0.98916753055627,1.01083246944373,"NS0A","naive_CD8"
"COVID19",1,51.8768859812344,0.392460008911392,51.1076784983958,52.646093464073,0.999362087868125,0.984543989566476,1.01418018616977,"NS0A","naive_CD8"
"COVID19",2,51.8266666666667,0.552547972904788,50.7436925400427,52.9096407932907,0.998394657419894,0.977532123676415,1.01925719116337,"NS0A","naive_CD8"
"COVID19",0,50.47,1.30291516980135,47.9163331922785,53.0236668077215,1,0.949402282391093,1.05059771760891,"NS0B","naive_CD8"
"COVID19",1,49.8359882527645,1.93005664298185,46.0531467443978,53.6188297611312,0.987437849272132,0.91248557052502,1.06239012801924,"NS0B","naive_CD8"
"COVID19",2,48.8399285823867,3.02108288311571,42.9187149371694,54.7611422276039,0.967702171238095,0.850380719975618,1.08502362250057,"NS0B","naive_CD8"
"COVID19",0,51.775,0.464168354486314,50.8652467424436,52.6847532575564,1,0.982428715450383,1.01757128454962,"NS1A","naive_CD8"
"COVID19",1,51.6929345914347,0.632199824801218,50.4538457037918,52.9320234790776,0.998414960723026,0.974482775544022,1.02234714590203,"NS1A","naive_CD8"
"COVID19",2,51.569417989418,0.883527519803298,49.8377358712535,53.3011001075824,0.996029318965099,0.962583020207697,1.0294756177225,"NS1A","naive_CD8"
"COVID19",0,51.415,0.75206583161009,49.9409780560411,52.8890219439589,1,0.971330896742994,1.02866910325701,"NS1B","naive_CD8"
"COVID19",1,51.1956220013251,1.03522134631516,49.1666254465203,53.2246185561299,0.995733190728875,0.956270066060883,1.03519631539687,"NS1B","naive_CD8"
"COVID19",2,50.8616876482394,1.47483705005968,47.9710601470571,53.7523151494216,0.989238308825039,0.933016826744279,1.0454597909058,"NS1B","naive_CD8"
"COVID19",0,51.595,0.709572027571238,50.2042643815233,52.9857356184767,1,0.973045147427528,1.02695485257247,"TS2A","naive_CD8"
"COVID19",1,51.4410238954744,0.992002231336877,49.4967352494708,53.3853125414781,0.99701567778805,0.959332013750766,1.03469934182533,"TS2A","naive_CD8"
"COVID19",2,51.2063319855689,1.43236626193886,48.3989456994985,54.0137182716393,0.992466944191664,0.938054960742291,1.04687892764104,"TS2A","naive_CD8"
"COVID19",0,51.665,0.651843154054284,50.3874108944846,52.9425891055154,1,0.975271671237484,1.02472832876252,"TS2B","naive_CD8"
"COVID19",1,51.5429774467774,0.891881620966418,49.79492159121,53.2910333023448,0.997638196976239,0.963803766402981,1.0314726275495,"TS2B","naive_CD8"
"COVID19",2,51.3609563241933,1.24873676018372,48.9134772480619,53.8084354003246,0.994115093858381,0.946743002962585,1.04148718475418,"TS2B","naive_CD8"
"COVID19",0,50.845,0.99292724940605,48.8988983518957,52.7911016481043,1,0.961724817620134,1.03827518237987,"TS3A","naive_CD8"
"COVID19",1,50.3636459190322,1.45718641278785,47.5076130312069,53.2196788068575,0.990532912165055,0.934361550422007,1.0467042739081,"TS3A","naive_CD8"
"COVID19",2,49.5968342661746,2.26867410886029,45.15031472015,54.0433538121993,0.975451554059881,0.88799910945324,1.06290399866652,"TS3A","naive_CD8"
"COVID19",0,51.77,0.456224400396984,50.8758166063535,52.6641833936465,1,0.982727769100899,1.0172722308991,"TS3B","naive_CD8"
"COVID19",1,51.6859150141075,0.621992062644669,50.4668329726542,52.9049970555608,0.998375797066013,0.974827756860231,1.02192383727179,"TS3B","naive_CD8"
"COVID19",2,51.5591005291005,0.870732705093877,49.8524957869554,53.2657052712457,0.99592622231216,0.962961093045304,1.02889135157902,"TS3B","naive_CD8"
